Previous Wall_Arr[0][0] Position ; X = 0 ; Y = 0 ;       NEW ;  Wall_Arr[0][0] Position ; X = -45 ; Y = -1215
Previous Wall_Arr[39][7] Position ; X = 624 ; Y = 112 ;       NEW ;  Wall_Arr[39][7] Position ; X = 3465 ; Y = -585
Previous Wall_Arr[39][8] Position ; X = 624 ; Y = 128 ;       NEW ;  Wall_Arr[39][8] Position ; X = 3465 ; Y = -495
Previous Wall_Arr[39][9] Position ; X = 624 ; Y = 144 ;       NEW ;  Wall_Arr[39][9] Position ; X = 3465 ; Y = -405
Previous Wall_Arr[39][10] Position ; X = 624 ; Y = 160 ;       NEW ;  Wall_Arr[39][10] Position ; X = 3465 ; Y = -315
Previous Wall_Arr[39][11] Position ; X = 624 ; Y = 176 ;       NEW ;  Wall_Arr[39][11] Position ; X = 3465 ; Y = -225
Previous Wall_Arr[39][12] Position ; X = 624 ; Y = 192 ;       NEW ;  Wall_Arr[39][12] Position ; X = 3465 ; Y = -135
Previous Wall_Arr[39][13] Position ; X = 624 ; Y = 208 ;       NEW ;  Wall_Arr[39][13] Position ; X = 3465 ; Y = -45
Previous Wall_Arr[39][14] Position ; X = 624 ; Y = 224 ;       NEW ;  Wall_Arr[39][14] Position ; X = 3465 ; Y = 45
Previous Wall_Arr[39][15] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[39][15] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[39][16] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[39][16] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[39][17] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[39][17] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[39][18] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[39][18] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[39][19] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[39][19] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[39][20] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[39][20] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[39][21] Position ; X = 624 ; Y = 336 ;       NEW ;  Wall_Arr[39][21] Position ; X = 3465 ; Y = 675
Previous Wall_Arr[40][0] Position ; X = 640 ; Y = 0 ;       NEW ;  Wall_Arr[40][0] Position ; X = 3555 ; Y = -1215
Previous Wall_Arr[40][1] Position ; X = 640 ; Y = 16 ;       NEW ;  Wall_Arr[40][1] Position ; X = 3555 ; Y = -1125
Previous Wall_Arr[40][2] Position ; X = 640 ; Y = 32 ;       NEW ;  Wall_Arr[40][2] Position ; X = 3555 ; Y = -1035
Previous Wall_Arr[40][3] Position ; X = 640 ; Y = 48 ;       NEW ;  Wall_Arr[40][3] Position ; X = 3555 ; Y = -945
Previous Wall_Arr[40][4] Position ; X = 640 ; Y = 64 ;       NEW ;  Wall_Arr[40][4] Position ; X = 3555 ; Y = -855
Previous Wall_Arr[40][5] Position ; X = 640 ; Y = 80 ;       NEW ;  Wall_Arr[40][5] Position ; X = 3555 ; Y = -765
Previous Wall_Arr[40][6] Position ; X = 640 ; Y = 96 ;       NEW ;  Wall_Arr[40][6] Position ; X = 3555 ; Y = -675
Previous Wall_Arr[40][7] Position ; X = 640 ; Y = 112 ;       NEW ;  Wall_Arr[40][7] Position ; X = 3555 ; Y = -585
Previous Wall_Arr[40][8] Position ; X = 640 ; Y = 128 ;       NEW ;  Wall_Arr[40][8] Position ; X = 3555 ; Y = -495
Previous Wall_Arr[40][9] Position ; X = 640 ; Y = 144 ;       NEW ;  Wall_Arr[40][9] Position ; X = 3555 ; Y = -405
Previous Wall_Arr[40][10] Position ; X = 640 ; Y = 160 ;       NEW ;  Wall_Arr[40][10] Position ; X = 3555 ; Y = -315
Previous Wall_Arr[40][11] Position ; X = 640 ; Y = 176 ;       NEW ;  Wall_Arr[40][11] Position ; X = 3555 ; Y = -225
Previous Wall_Arr[40][12] Position ; X = 640 ; Y = 192 ;       NEW ;  Wall_Arr[40][12] Position ; X = 3555 ; Y = -135
Previous Wall_Arr[40][13] Position ; X = 640 ; Y = 208 ;       NEW ;  Wall_Arr[40][13] Position ; X = 3555 ; Y = -45
Previous Wall_Arr[40][14] Position ; X = 640 ; Y = 224 ;       NEW ;  Wall_Arr[40][14] Position ; X = 3555 ; Y = 45
Previous Wall_Arr[40][15] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[40][15] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[40][16] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[40][16] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[40][17] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[40][17] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[40][18] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[40][18] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[40][19] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[40][19] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[40][20] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[40][20] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[40][21] Position ; X = 640 ; Y = 336 ;       NEW ;  Wall_Arr[40][21] Position ; X = 3555 ; Y = 675
Previous Wall_Arr[41][0] Position ; X = 656 ; Y = 0 ;       NEW ;  Wall_Arr[41][0] Position ; X = 3645 ; Y = -1215
Previous Wall_Arr[41][1] Position ; X = 656 ; Y = 16 ;       NEW ;  Wall_Arr[41][1] Position ; X = 3645 ; Y = -1125
Previous Wall_Arr[41][2] Position ; X = 656 ; Y = 32 ;       NEW ;  Wall_Arr[41][2] Position ; X = 3645 ; Y = -1035
Previous Wall_Arr[41][3] Position ; X = 656 ; Y = 48 ;       NEW ;  Wall_Arr[41][3] Position ; X = 3645 ; Y = -945
Previous Wall_Arr[41][4] Position ; X = 656 ; Y = 64 ;       NEW ;  Wall_Arr[41][4] Position ; X = 3645 ; Y = -855
Previous Wall_Arr[41][5] Position ; X = 656 ; Y = 80 ;       NEW ;  Wall_Arr[41][5] Position ; X = 3645 ; Y = -765
Previous Wall_Arr[41][6] Position ; X = 656 ; Y = 96 ;       NEW ;  Wall_Arr[41][6] Position ; X = 3645 ; Y = -675
Previous Wall_Arr[41][7] Position ; X = 656 ; Y = 112 ;       NEW ;  Wall_Arr[41][7] Position ; X = 3645 ; Y = -585
Previous Wall_Arr[41][8] Position ; X = 656 ; Y = 128 ;       NEW ;  Wall_Arr[41][8] Position ; X = 3645 ; Y = -495
Previous Wall_Arr[41][9] Position ; X = 656 ; Y = 144 ;       NEW ;  Wall_Arr[41][9] Position ; X = 3645 ; Y = -405
Previous Wall_Arr[41][10] Position ; X = 656 ; Y = 160 ;       NEW ;  Wall_Arr[41][10] Position ; X = 3645 ; Y = -315
Previous Wall_Arr[41][11] Position ; X = 656 ; Y = 176 ;       NEW ;  Wall_Arr[41][11] Position ; X = 3645 ; Y = -225
Previous Wall_Arr[41][12] Position ; X = 656 ; Y = 192 ;       NEW ;  Wall_Arr[41][12] Position ; X = 3645 ; Y = -135
Previous Wall_Arr[41][13] Position ; X = 656 ; Y = 208 ;       NEW ;  Wall_Arr[41][13] Position ; X = 3645 ; Y = -45
Previous Wall_Arr[41][14] Position ; X = 656 ; Y = 224 ;       NEW ;  Wall_Arr[41][14] Position ; X = 3645 ; Y = 45
Previous Wall_Arr[41][15] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[41][15] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[41][16] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[41][16] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[41][17] Position ; X = 656 ; Y = 272 ;       NEW ;  Wall_Arr[41][17] Position ; X = 3645 ; Y = 315
Previous Wall_Arr[41][18] Position ; X = 656 ; Y = 288 ;       NEW ;  Wall_Arr[41][18] Position ; X = 3645 ; Y = 405
Previous Wall_Arr[41][19] Position ; X = 656 ; Y = 304 ;       NEW ;  Wall_Arr[41][19] Position ; X = 3645 ; Y = 495
Previous Wall_Arr[41][20] Position ; X = 656 ; Y = 320 ;       NEW ;  Wall_Arr[41][20] Position ; X = 3645 ; Y = 585
Previous Wall_Arr[41][21] Position ; X = 656 ; Y = 336 ;       NEW ;  Wall_Arr[41][21] Position ; X = 3645 ; Y = 675
Previous Wall_Arr[42][0] Position ; X = 672 ; Y = 0 ;       NEW ;  Wall_Arr[42][0] Position ; X = 3735 ; Y = -1215
Previous Wall_Arr[42][1] Position ; X = 672 ; Y = 16 ;       NEW ;  Wall_Arr[42][1] Position ; X = 3735 ; Y = -1125
Previous Wall_Arr[42][2] Position ; X = 672 ; Y = 32 ;       NEW ;  Wall_Arr[42][2] Position ; X = 3735 ; Y = -1035
Previous Wall_Arr[42][3] Position ; X = 672 ; Y = 48 ;       NEW ;  Wall_Arr[42][3] Position ; X = 3735 ; Y = -945
Previous Wall_Arr[42][4] Position ; X = 672 ; Y = 64 ;       NEW ;  Wall_Arr[42][4] Position ; X = 3735 ; Y = -855
Previous Wall_Arr[42][5] Position ; X = 672 ; Y = 80 ;       NEW ;  Wall_Arr[42][5] Position ; X = 3735 ; Y = -765
Previous Wall_Arr[42][6] Position ; X = 672 ; Y = 96 ;       NEW ;  Wall_Arr[42][6] Position ; X = 3735 ; Y = -675
Previous Wall_Arr[42][7] Position ; X = 672 ; Y = 112 ;       NEW ;  Wall_Arr[42][7] Position ; X = 3735 ; Y = -585
Previous Wall_Arr[42][8] Position ; X = 672 ; Y = 128 ;       NEW ;  Wall_Arr[42][8] Position ; X = 3735 ; Y = -495
Previous Wall_Arr[42][9] Position ; X = 672 ; Y = 144 ;       NEW ;  Wall_Arr[42][9] Position ; X = 3735 ; Y = -405
Previous Wall_Arr[42][10] Position ; X = 672 ; Y = 160 ;       NEW ;  Wall_Arr[42][10] Position ; X = 3735 ; Y = -315
Previous Wall_Arr[42][11] Position ; X = 672 ; Y = 176 ;       NEW ;  Wall_Arr[42][11] Position ; X = 3735 ; Y = -225
Previous Wall_Arr[42][12] Position ; X = 672 ; Y = 192 ;       NEW ;  Wall_Arr[42][12] Position ; X = 3735 ; Y = -135
Previous Wall_Arr[42][13] Position ; X = 672 ; Y = 208 ;       NEW ;  Wall_Arr[42][13] Position ; X = 3735 ; Y = -45
Previous Wall_Arr[42][14] Position ; X = 672 ; Y = 224 ;       NEW ;  Wall_Arr[42][14] Position ; X = 3735 ; Y = 45
Previous Wall_Arr[42][15] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[42][15] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[42][16] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[42][16] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[42][17] Position ; X = 672 ; Y = 272 ;       NEW ;  Wall_Arr[42][17] Position ; X = 3735 ; Y = 315
Previous Wall_Arr[42][18] Position ; X = 672 ; Y = 288 ;       NEW ;  Wall_Arr[42][18] Position ; X = 3735 ; Y = 405
Previous Wall_Arr[42][19] Position ; X = 672 ; Y = 304 ;       NEW ;  Wall_Arr[42][19] Position ; X = 3735 ; Y = 495
Previous Wall_Arr[42][20] Position ; X = 672 ; Y = 320 ;       NEW ;  Wall_Arr[42][20] Position ; X = 3735 ; Y = 585
Previous Wall_Arr[42][21] Position ; X = 672 ; Y = 336 ;       NEW ;  Wall_Arr[42][21] Position ; X = 3735 ; Y = 675
Previous Wall_Arr[43][0] Position ; X = 688 ; Y = 0 ;       NEW ;  Wall_Arr[43][0] Position ; X = 3825 ; Y = -1215
Previous Wall_Arr[43][1] Position ; X = 688 ; Y = 16 ;       NEW ;  Wall_Arr[43][1] Position ; X = 3825 ; Y = -1125
Previous Wall_Arr[43][2] Position ; X = 688 ; Y = 32 ;       NEW ;  Wall_Arr[43][2] Position ; X = 3825 ; Y = -1035
Previous Wall_Arr[43][3] Position ; X = 688 ; Y = 48 ;       NEW ;  Wall_Arr[43][3] Position ; X = 3825 ; Y = -945
Previous Wall_Arr[43][4] Position ; X = 688 ; Y = 64 ;       NEW ;  Wall_Arr[43][4] Position ; X = 3825 ; Y = -855
Previous Wall_Arr[43][5] Position ; X = 688 ; Y = 80 ;       NEW ;  Wall_Arr[43][5] Position ; X = 3825 ; Y = -765
Previous Wall_Arr[43][6] Position ; X = 688 ; Y = 96 ;       NEW ;  Wall_Arr[43][6] Position ; X = 3825 ; Y = -675
Previous Wall_Arr[43][7] Position ; X = 688 ; Y = 112 ;       NEW ;  Wall_Arr[43][7] Position ; X = 3825 ; Y = -585
Previous Wall_Arr[43][8] Position ; X = 688 ; Y = 128 ;       NEW ;  Wall_Arr[43][8] Position ; X = 3825 ; Y = -495
Previous Wall_Arr[43][9] Position ; X = 688 ; Y = 144 ;       NEW ;  Wall_Arr[43][9] Position ; X = 3825 ; Y = -405
Previous Wall_Arr[43][10] Position ; X = 688 ; Y = 160 ;       NEW ;  Wall_Arr[43][10] Position ; X = 3825 ; Y = -315
Previous Wall_Arr[43][11] Position ; X = 688 ; Y = 176 ;       NEW ;  Wall_Arr[43][11] Position ; X = 3825 ; Y = -225
Previous Wall_Arr[43][12] Position ; X = 688 ; Y = 192 ;       NEW ;  Wall_Arr[43][12] Position ; X = 3825 ; Y = -135
Previous Wall_Arr[43][13] Position ; X = 688 ; Y = 208 ;       NEW ;  Wall_Arr[43][13] Position ; X = 3825 ; Y = -45
Previous Wall_Arr[43][14] Position ; X = 688 ; Y = 224 ;       NEW ;  Wall_Arr[43][14] Position ; X = 3825 ; Y = 45
Previous Wall_Arr[43][15] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[43][15] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[43][16] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[43][16] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[43][17] Position ; X = 688 ; Y = 272 ;       NEW ;  Wall_Arr[43][17] Position ; X = 3825 ; Y = 315
Previous Wall_Arr[43][18] Position ; X = 688 ; Y = 288 ;       NEW ;  Wall_Arr[43][18] Position ; X = 3825 ; Y = 405
Previous Wall_Arr[43][19] Position ; X = 688 ; Y = 304 ;       NEW ;  Wall_Arr[43][19] Position ; X = 3825 ; Y = 495
Previous Wall_Arr[43][20] Position ; X = 688 ; Y = 320 ;       NEW ;  Wall_Arr[43][20] Position ; X = 3825 ; Y = 585
Previous Wall_Arr[43][21] Position ; X = 688 ; Y = 336 ;       NEW ;  Wall_Arr[43][21] Position ; X = 3825 ; Y = 675
Previous Wall_Arr[44][0] Position ; X = 704 ; Y = 0 ;       NEW ;  Wall_Arr[44][0] Position ; X = 3915 ; Y = -1215
Previous Wall_Arr[44][1] Position ; X = 704 ; Y = 16 ;       NEW ;  Wall_Arr[44][1] Position ; X = 3915 ; Y = -1125
Previous Wall_Arr[44][2] Position ; X = 704 ; Y = 32 ;       NEW ;  Wall_Arr[44][2] Position ; X = 3915 ; Y = -1035
Previous Wall_Arr[44][3] Position ; X = 704 ; Y = 48 ;       NEW ;  Wall_Arr[44][3] Position ; X = 3915 ; Y = -945
Previous Wall_Arr[44][4] Position ; X = 704 ; Y = 64 ;       NEW ;  Wall_Arr[44][4] Position ; X = 3915 ; Y = -855
Previous Wall_Arr[44][5] Position ; X = 704 ; Y = 80 ;       NEW ;  Wall_Arr[44][5] Position ; X = 3915 ; Y = -765
Previous Wall_Arr[44][6] Position ; X = 704 ; Y = 96 ;       NEW ;  Wall_Arr[44][6] Position ; X = 3915 ; Y = -675
Previous Wall_Arr[44][7] Position ; X = 704 ; Y = 112 ;       NEW ;  Wall_Arr[44][7] Position ; X = 3915 ; Y = -585
Previous Wall_Arr[44][8] Position ; X = 704 ; Y = 128 ;       NEW ;  Wall_Arr[44][8] Position ; X = 3915 ; Y = -495
Previous Wall_Arr[44][9] Position ; X = 704 ; Y = 144 ;       NEW ;  Wall_Arr[44][9] Position ; X = 3915 ; Y = -405
Previous Wall_Arr[44][10] Position ; X = 704 ; Y = 160 ;       NEW ;  Wall_Arr[44][10] Position ; X = 3915 ; Y = -315
Previous Wall_Arr[44][11] Position ; X = 704 ; Y = 176 ;       NEW ;  Wall_Arr[44][11] Position ; X = 3915 ; Y = -225
Previous Wall_Arr[44][12] Position ; X = 704 ; Y = 192 ;       NEW ;  Wall_Arr[44][12] Position ; X = 3915 ; Y = -135
Previous Wall_Arr[44][13] Position ; X = 704 ; Y = 208 ;       NEW ;  Wall_Arr[44][13] Position ; X = 3915 ; Y = -45
Previous Wall_Arr[44][14] Position ; X = 704 ; Y = 224 ;       NEW ;  Wall_Arr[44][14] Position ; X = 3915 ; Y = 45
Previous Wall_Arr[44][15] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[44][15] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[44][16] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[44][16] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[44][17] Position ; X = 704 ; Y = 272 ;       NEW ;  Wall_Arr[44][17] Position ; X = 3915 ; Y = 315
Previous Wall_Arr[44][18] Position ; X = 704 ; Y = 288 ;       NEW ;  Wall_Arr[44][18] Position ; X = 3915 ; Y = 405
Previous Wall_Arr[44][19] Position ; X = 704 ; Y = 304 ;       NEW ;  Wall_Arr[44][19] Position ; X = 3915 ; Y = 495
Previous Wall_Arr[44][20] Position ; X = 704 ; Y = 320 ;       NEW ;  Wall_Arr[44][20] Position ; X = 3915 ; Y = 585
Previous Wall_Arr[44][21] Position ; X = 704 ; Y = 336 ;       NEW ;  Wall_Arr[44][21] Position ; X = 3915 ; Y = 675
Previous Wall_Arr[45][0] Position ; X = 720 ; Y = 0 ;       NEW ;  Wall_Arr[45][0] Position ; X = 4005 ; Y = -1215
Previous Wall_Arr[45][1] Position ; X = 720 ; Y = 16 ;       NEW ;  Wall_Arr[45][1] Position ; X = 4005 ; Y = -1125
Previous Wall_Arr[45][2] Position ; X = 720 ; Y = 32 ;       NEW ;  Wall_Arr[45][2] Position ; X = 4005 ; Y = -1035
Previous Wall_Arr[45][3] Position ; X = 720 ; Y = 48 ;       NEW ;  Wall_Arr[45][3] Position ; X = 4005 ; Y = -945
Previous Wall_Arr[45][4] Position ; X = 720 ; Y = 64 ;       NEW ;  Wall_Arr[45][4] Position ; X = 4005 ; Y = -855
Previous Wall_Arr[45][5] Position ; X = 720 ; Y = 80 ;       NEW ;  Wall_Arr[45][5] Position ; X = 4005 ; Y = -765
Previous Wall_Arr[45][6] Position ; X = 720 ; Y = 96 ;       NEW ;  Wall_Arr[45][6] Position ; X = 4005 ; Y = -675
Previous Wall_Arr[45][7] Position ; X = 720 ; Y = 112 ;       NEW ;  Wall_Arr[45][7] Position ; X = 4005 ; Y = -585
Previous Wall_Arr[45][8] Position ; X = 720 ; Y = 128 ;       NEW ;  Wall_Arr[45][8] Position ; X = 4005 ; Y = -495
Previous Wall_Arr[45][9] Position ; X = 720 ; Y = 144 ;       NEW ;  Wall_Arr[45][9] Position ; X = 4005 ; Y = -405
Previous Wall_Arr[45][10] Position ; X = 720 ; Y = 160 ;       NEW ;  Wall_Arr[45][10] Position ; X = 4005 ; Y = -315
Previous Wall_Arr[45][11] Position ; X = 720 ; Y = 176 ;       NEW ;  Wall_Arr[45][11] Position ; X = 4005 ; Y = -225
Previous Wall_Arr[45][12] Position ; X = 720 ; Y = 192 ;       NEW ;  Wall_Arr[45][12] Position ; X = 4005 ; Y = -135
Previous Wall_Arr[45][13] Position ; X = 720 ; Y = 208 ;       NEW ;  Wall_Arr[45][13] Position ; X = 4005 ; Y = -45
Previous Wall_Arr[45][14] Position ; X = 720 ; Y = 224 ;       NEW ;  Wall_Arr[45][14] Position ; X = 4005 ; Y = 45
Previous Wall_Arr[45][15] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[45][15] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[45][16] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[45][16] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[45][17] Position ; X = 720 ; Y = 272 ;       NEW ;  Wall_Arr[45][17] Position ; X = 4005 ; Y = 315
Previous Wall_Arr[45][18] Position ; X = 720 ; Y = 288 ;       NEW ;  Wall_Arr[45][18] Position ; X = 4005 ; Y = 405
Previous Wall_Arr[45][19] Position ; X = 720 ; Y = 304 ;       NEW ;  Wall_Arr[45][19] Position ; X = 4005 ; Y = 495
Previous Wall_Arr[45][20] Position ; X = 720 ; Y = 320 ;       NEW ;  Wall_Arr[45][20] Position ; X = 4005 ; Y = 585
Previous Wall_Arr[45][21] Position ; X = 720 ; Y = 336 ;       NEW ;  Wall_Arr[45][21] Position ; X = 4005 ; Y = 675
Previous Wall_Arr[46][0] Position ; X = 736 ; Y = 0 ;       NEW ;  Wall_Arr[46][0] Position ; X = 4095 ; Y = -1215
Previous Wall_Arr[46][1] Position ; X = 736 ; Y = 16 ;       NEW ;  Wall_Arr[46][1] Position ; X = 4095 ; Y = -1125
Previous Wall_Arr[46][2] Position ; X = 736 ; Y = 32 ;       NEW ;  Wall_Arr[46][2] Position ; X = 4095 ; Y = -1035
Previous Wall_Arr[46][3] Position ; X = 736 ; Y = 48 ;       NEW ;  Wall_Arr[46][3] Position ; X = 4095 ; Y = -945
Previous Wall_Arr[46][4] Position ; X = 736 ; Y = 64 ;       NEW ;  Wall_Arr[46][4] Position ; X = 4095 ; Y = -855
Previous Wall_Arr[46][5] Position ; X = 736 ; Y = 80 ;       NEW ;  Wall_Arr[46][5] Position ; X = 4095 ; Y = -765
Previous Wall_Arr[46][6] Position ; X = 736 ; Y = 96 ;       NEW ;  Wall_Arr[46][6] Position ; X = 4095 ; Y = -675
Previous Wall_Arr[46][7] Position ; X = 736 ; Y = 112 ;       NEW ;  Wall_Arr[46][7] Position ; X = 4095 ; Y = -585
Previous Wall_Arr[46][8] Position ; X = 736 ; Y = 128 ;       NEW ;  Wall_Arr[46][8] Position ; X = 4095 ; Y = -495
Previous Wall_Arr[46][9] Position ; X = 736 ; Y = 144 ;       NEW ;  Wall_Arr[46][9] Position ; X = 4095 ; Y = -405
Previous Wall_Arr[46][10] Position ; X = 736 ; Y = 160 ;       NEW ;  Wall_Arr[46][10] Position ; X = 4095 ; Y = -315
Previous Wall_Arr[46][11] Position ; X = 736 ; Y = 176 ;       NEW ;  Wall_Arr[46][11] Position ; X = 4095 ; Y = -225
Previous Wall_Arr[46][12] Position ; X = 736 ; Y = 192 ;       NEW ;  Wall_Arr[46][12] Position ; X = 4095 ; Y = -135
Previous Wall_Arr[46][13] Position ; X = 736 ; Y = 208 ;       NEW ;  Wall_Arr[46][13] Position ; X = 4095 ; Y = -45
Previous Wall_Arr[46][14] Position ; X = 736 ; Y = 224 ;       NEW ;  Wall_Arr[46][14] Position ; X = 4095 ; Y = 45
Previous Wall_Arr[46][15] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[46][15] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[46][16] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[46][16] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[46][17] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[46][17] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[46][18] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[46][18] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[46][19] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[46][19] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[46][20] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[46][20] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[46][21] Position ; X = 736 ; Y = 336 ;       NEW ;  Wall_Arr[46][21] Position ; X = 4095 ; Y = 675
Previous Wall_Arr[47][0] Position ; X = 752 ; Y = 0 ;       NEW ;  Wall_Arr[47][0] Position ; X = 4185 ; Y = -1215
Previous Wall_Arr[47][1] Position ; X = 752 ; Y = 16 ;       NEW ;  Wall_Arr[47][1] Position ; X = 4185 ; Y = -1125
Previous Wall_Arr[47][2] Position ; X = 752 ; Y = 32 ;       NEW ;  Wall_Arr[47][2] Position ; X = 4185 ; Y = -1035
Previous Wall_Arr[47][3] Position ; X = 752 ; Y = 48 ;       NEW ;  Wall_Arr[47][3] Position ; X = 4185 ; Y = -945
Previous Wall_Arr[47][4] Position ; X = 752 ; Y = 64 ;       NEW ;  Wall_Arr[47][4] Position ; X = 4185 ; Y = -855
Previous Wall_Arr[47][5] Position ; X = 752 ; Y = 80 ;       NEW ;  Wall_Arr[47][5] Position ; X = 4185 ; Y = -765
Previous Wall_Arr[47][6] Position ; X = 752 ; Y = 96 ;       NEW ;  Wall_Arr[47][6] Position ; X = 4185 ; Y = -675
Previous Wall_Arr[47][7] Position ; X = 752 ; Y = 112 ;       NEW ;  Wall_Arr[47][7] Position ; X = 4185 ; Y = -585
Previous Wall_Arr[47][8] Position ; X = 752 ; Y = 128 ;       NEW ;  Wall_Arr[47][8] Position ; X = 4185 ; Y = -495
Previous Wall_Arr[47][9] Position ; X = 752 ; Y = 144 ;       NEW ;  Wall_Arr[47][9] Position ; X = 4185 ; Y = -405
Previous Wall_Arr[47][10] Position ; X = 752 ; Y = 160 ;       NEW ;  Wall_Arr[47][10] Position ; X = 4185 ; Y = -315
Previous Wall_Arr[47][11] Position ; X = 752 ; Y = 176 ;       NEW ;  Wall_Arr[47][11] Position ; X = 4185 ; Y = -225
Previous Wall_Arr[47][12] Position ; X = 752 ; Y = 192 ;       NEW ;  Wall_Arr[47][12] Position ; X = 4185 ; Y = -135
Previous Wall_Arr[47][13] Position ; X = 752 ; Y = 208 ;       NEW ;  Wall_Arr[47][13] Position ; X = 4185 ; Y = -45
Previous Wall_Arr[47][14] Position ; X = 752 ; Y = 224 ;       NEW ;  Wall_Arr[47][14] Position ; X = 4185 ; Y = 45
Previous Wall_Arr[47][15] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[47][15] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[47][16] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[47][16] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[47][17] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[47][17] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[47][18] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[47][18] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[47][19] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[47][19] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[47][20] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[47][20] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[47][21] Position ; X = 752 ; Y = 336 ;       NEW ;  Wall_Arr[47][21] Position ; X = 4185 ; Y = 675
Previous Wall_Arr[48][0] Position ; X = 768 ; Y = 0 ;       NEW ;  Wall_Arr[48][0] Position ; X = 4275 ; Y = -1215
Previous Wall_Arr[48][1] Position ; X = 768 ; Y = 16 ;       NEW ;  Wall_Arr[48][1] Position ; X = 4275 ; Y = -1125
